Date	Price	Open	High	Low	Vol.	Change %
24-01-19	379.5	379.5	379.5	379.5		0.00%
23-01-19	379.5	379.5	379.5	379.5		0.00%
22-01-19	379.5	379.5	379.5	379.5		0.00%
21-01-19	379.5	379.5	379.5	379.5		0.00%
18-01-19	379.5	379.5	379.5	379.5		0.00%
17-01-19	379.5	379.5	379.5	379.5		0.00%
16-01-19	379.5	379.5	379.5	379.5		0.00%
15-01-19	379.5	379.5	379.5	379.5		0.00%
14-01-19	379.5	379.5	379.5	379.5		0.00%
11-01-19	379.5	379.5	379.5	379.5		0.00%
10-01-19	379.5	379.5	379.5	379.5		0.00%
09-01-19	379.5	379.5	379.5	379.5		0.00%
08-01-19	379.5	379.5	379.5	379.5		0.00%
07-01-19	379.5	379.5	379.5	379.5		0.00%
04-01-19	379.5	379.5	379.5	379.5		0.00%
03-01-19	379.5	379.5	379.5	379.5		0.00%
02-01-19	379.5	379.5	379.5	379.5		0.00%
01-01-19	379.5	379.5	379.5	379.5		0.00%
31-12-18	379.5	379.5	379.5	379.5		0.00%
28-12-18	379.5	379.5	379.5	379.5		0.00%
27-12-18	379.5	379.5	379.5	379.5		0.00%
26-12-18	379.5	379.5	379.5	379.5		0.00%
25-12-18	379.5	379.5	379.5	379.5		0.00%
24-12-18	379.5	379.5	379.5	379.5		0.00%
21-12-18	379.5	379.5	379.5	379.5		0.00%
20-12-18	379.5	379.5	379.5	379.5		0.00%
19-12-18	379.5	379.5	379.5	379.5		0.00%
18-12-18	379.5	379.5	379.5	379.5		0.00%
17-12-18	379.5	379.5	379.5	379.5		0.00%
14-12-18	379.5	379.5	379.5	379.5		0.00%
13-12-18	379.5	379.5	379.5	379.5		0.00%
12-12-18	379.5	379.5	379.5	379.5		0.00%
11-12-18	379.5	379.5	379.5	379.5		0.00%
10-12-18	379.5	379.5	379.5	379.5		0.00%
07-12-18	379.5	379.5	379.5	379.5		0.00%
06-12-18	379.5	379.5	379.5	379.5		0.00%
05-12-18	379.5	379.5	379.5	379.5		0.00%
04-12-18	379.5	379.5	379.5	379.5		0.00%
03-12-18	379.5	379.5	379.5	379.5		0.00%
30-11-18	379.5	379.5	379.5	379.5		0.00%
29-11-18	379.5	379.5	379.5	379.5		0.00%
28-11-18	379.5	379.5	379.5	379.5		0.00%
27-11-18	379.5	379.5	379.5	379.5		0.00%
26-11-18	379.5	379.5	379.5	379.5		0.00%
23-11-18	379.5	379.5	379.5	379.5		0.00%
22-11-18	379.5	379.5	379.5	379.5		0.00%
21-11-18	379.5	379.5	379.5	379.5		0.00%
20-11-18	379.5	379.5	379.5	379.5		0.00%
19-11-18	379.5	379.5	379.5	379.5		0.00%
16-11-18	379.5	379.5	379.5	379.5		0.00%
15-11-18	379.5	379.5	379.5	379.5		0.00%
14-11-18	379.5	379.5	379.5	379.5		0.00%
13-11-18	379.5	379.5	379.5	379.5		0.00%
12-11-18	379.5	379.5	379.5	379.5		0.00%
09-11-18	379.5	379.5	379.5	379.5		0.00%
08-11-18	379.5	379.5	379.5	379.5		0.00%
07-11-18	379.5	379.5	379.5	379.5		0.00%
06-11-18	379.5	379.5	379.5	379.5		0.00%
05-11-18	379.5	379.5	379.5	379.5		0.00%
02-11-18	379.5	379.5	379.5	379.5		0.00%
01-11-18	379.5	379.5	379.5	379.5		0.00%
31-10-18	379.5	379.5	379.5	379.5		0.00%
30-10-18	379.5	379.5	379.5	379.5		0.00%
29-10-18	379.5	379.5	379.5	379.5		0.00%
26-10-18	379.5	379.5	379.5	379.5		0.00%
25-10-18	379.5	379.5	379.5	379.5		0.00%
24-10-18	379.5	379.5	379.5	379.5		0.00%
23-10-18	379.5	379.5	379.5	379.5		0.00%
22-10-18	379.5	379.5	379.5	379.5		0.00%
19-10-18	379.5	379.5	379.5	379.5		0.00%
18-10-18	379.5	379.5	379.5	379.5		0.00%
17-10-18	379.5	379.5	379.5	379.5		0.00%
16-10-18	379.5	379.5	379.5	379.5		0.00%
15-10-18	379.5	379.5	379.5	379.5		0.00%
12-10-18	379.5	379.5	379.5	379.5		0.00%
11-10-18	379.5	379.5	379.5	379.5		0.00%
10-10-18	379.5	379.5	379.5	379.5		0.00%
09-10-18	379.5	379.5	379.5	379.5		0.00%
08-10-18	379.5	379.5	379.5	379.5		0.00%
05-10-18	379.5	379.5	379.5	379.5		0.00%
04-10-18	379.5	379.5	379.5	379.5		0.00%
03-10-18	379.5	379.5	379.5	379.5		0.00%
02-10-18	379.5	379.5	379.5	379.5		0.00%
01-10-18	379.5	379.5	379.5	379.5		0.00%
28-09-18	379.5	379.5	379.5	379.5		0.00%
27-09-18	379.5	379.5	379.5	379.5		0.00%
26-09-18	379.5	379.5	379.5	379.5		0.00%
25-09-18	379.5	379.5	379.5	379.5		0.00%
24-09-18	379.5	379.5	379.5	379.5		0.00%
21-09-18	379.5	379.5	379.5	379.5		0.00%
20-09-18	379.5	379.5	379.5	379.5		0.00%
19-09-18	379.5	379.5	379.5	379.5		0.00%
18-09-18	379.5	379.5	379.5	379.5		0.00%
17-09-18	379.5	379.5	379.5	379.5		0.00%
14-09-18	379.5	379.5	379.5	379.5		0.00%
13-09-18	379.5	379.5	379.5	379.5		0.00%
12-09-18	379.5	379.5	379.5	379.5		0.00%
11-09-18	379.5	379.5	379.5	379.5		0.00%
10-09-18	379.5	379.5	379.5	379.5		0.00%
07-09-18	379.5	379.5	379.5	379.5		0.00%
06-09-18	379.5	379.5	379.5	379.5		0.00%
05-09-18	379.5	379.5	379.5	379.5		0.00%
04-09-18	379.5	379.5	379.5	379.5		0.00%
03-09-18	379.5	379.5	379.5	379.5		0.00%
31-08-18	379.5	379.5	379.5	379.5		0.00%
30-08-18	379.5	379.5	379.5	379.5		0.00%
29-08-18	379.5	379.5	379.5	379.5		0.00%
28-08-18	379.5	379.5	379.5	379.5		0.00%
27-08-18	379.5	379.5	379.5	379.5		0.00%
24-08-18	379.5	379.5	379.5	379.5		0.00%
23-08-18	379.5	379.5	379.5	379.5		0.00%
22-08-18	379.5	379.5	379.5	379.5		0.00%
21-08-18	379.5	379.5	379.5	379.5		0.00%
20-08-18	379.5	379.5	379.5	379.5		0.00%
17-08-18	379.5	379.5	379.5	379.5		0.00%
16-08-18	379.5	379.5	379.5	379.5		0.00%
15-08-18	379.5	379.5	379.5	379.5		0.00%
14-08-18	379.5	379.5	379.5	379.5		0.00%
13-08-18	379.5	379.5	379.5	379.5		0.00%
10-08-18	379.5	379.5	379.5	379.5		0.00%
09-08-18	379.5	379.5	379.5	379.5		0.00%
08-08-18	379.5	379.5	379.5	379.5		0.00%
07-08-18	379.5	379.5	379.5	379.5		0.00%
06-08-18	379.5	379.5	379.5	379.5		0.00%
03-08-18	379.5	379.5	379.5	379.5		0.00%
02-08-18	379.5	379.5	379.5	379.5		0.00%
01-08-18	379.5	379.5	379.5	379.5		0.00%
31-07-18	379.5	379.5	379.5	379.5		0.00%
30-07-18	379.5	379.5	379.5	379.5		0.00%
27-07-18	379.5	379.5	379.5	379.5		0.00%
26-07-18	379.5	379.5	379.5	379.5		0.00%
25-07-18	379.5	379.5	379.5	379.5		0.00%
24-07-18	379.5	379.5	379.5	379.5		0.00%
23-07-18	379.5	379.5	379.5	379.5		0.00%
20-07-18	379.5	379.5	379.5	379.5		0.00%
19-07-18	379.5	379.5	379.5	379.5		0.00%
18-07-18	379.5	379.5	379.5	379.5		0.00%
17-07-18	379.5	379.5	379.5	379.5		0.00%
16-07-18	379.5	379.5	379.5	379.5		0.00%
13-07-18	379.5	379.5	379.5	379.5		0.00%
12-07-18	379.5	379.5	379.5	379.5		0.00%
11-07-18	379.5	379.5	379.5	379.5		0.00%
10-07-18	379.5	379.5	379.5	379.5		0.00%
09-07-18	379.5	379.5	379.5	379.5		0.00%
06-07-18	379.5	379.5	379.5	379.5		0.00%
05-07-18	379.5	379.5	379.5	379.5		0.00%
04-07-18	379.5	379.5	379.5	379.5		0.00%
03-07-18	379.5	379.5	379.5	379.5		0.00%
02-07-18	379.5	379.5	379.5	379.5		0.00%
29-06-18	379.5	379.5	379.5	379.5		0.00%
28-06-18	379.5	379.5	379.5	379.5		0.00%
27-06-18	379.5	379.5	379.5	379.5		0.00%
26-06-18	379.5	379.5	379.5	379.5		0.00%
25-06-18	379.5	379.5	379.5	379.5		0.00%
22-06-18	379.5	379.5	379.5	379.5		0.00%
21-06-18	379.5	379.5	379.5	379.5		0.00%
20-06-18	379.5	379.5	379.5	379.5		0.00%
19-06-18	379.5	379.5	379.5	379.5		0.00%
18-06-18	379.5	379.5	379.5	379.5		0.00%
15-06-18	379.5	379.5	379.5	379.5		0.00%
14-06-18	379.5	379.5	379.5	379.5		0.00%
13-06-18	379.5	379.5	379.5	379.5		0.00%
12-06-18	379.5	379.5	379.5	379.5		0.00%
11-06-18	379.5	379.5	379.5	379.5		0.00%
08-06-18	379.5	379.5	379.5	379.5		0.00%
07-06-18	379.5	379.5	379.5	379.5		0.00%
06-06-18	379.5	379.5	379.5	379.5		0.00%
05-06-18	379.5	379.5	379.5	379.5		0.00%
04-06-18	379.5	379.5	379.5	379.5		0.00%
01-06-18	379.5	379.5	379.5	379.5		0.00%
31-05-18	379.5	379.5	379.5	379.5		0.00%
30-05-18	379.5	379.5	379.5	379.5		0.00%
29-05-18	379.5	379.5	379.5	379.5		0.00%
28-05-18	379.5	379.5	379.5	379.5		0.00%
25-05-18	379.5	379.5	379.5	379.5		0.00%
24-05-18	379.5	379.5	379.5	379.5		0.00%
23-05-18	379.5	379.5	379.5	379.5		0.00%
22-05-18	379.5	379.5	379.5	379.5		0.00%
21-05-18	379.5	379.5	379.5	379.5		0.00%
18-05-18	379.5	379.5	379.5	379.5		0.00%
17-05-18	379.5	379.5	379.5	379.5		0.00%
16-05-18	379.5	379.5	379.5	379.5		0.00%
15-05-18	379.5	379.5	379.5	379.5		0.00%
14-05-18	379.5	379.5	379.5	379.5		0.00%
11-05-18	379.5	379.5	379.5	379.5		0.00%
10-05-18	379.5	379.5	379.5	379.5		0.00%
09-05-18	379.5	379.5	379.5	379.5		0.00%
08-05-18	379.5	379.5	379.5	379.5		0.00%
07-05-18	379.5	379.5	379.5	379.5		0.00%
04-05-18	379.5	379.5	379.5	379.5		0.00%
03-05-18	379.5	379.5	379.5	379.5		0.00%
02-05-18	379.5	379.5	379.5	379.5		0.00%
01-05-18	379.5	379.5	379.5	379.5		0.00%
30-04-18	379.5	379.5	379.5	379.5		0.00%
27-04-18	379.5	379.5	379.5	379.5		0.00%
26-04-18	379.5	379.5	379.5	379.5		0.00%
25-04-18	379.5	379.5	379.5	379.5		0.00%
24-04-18	379.5	379.5	379.5	379.5		0.00%
23-04-18	379.5	379.5	379.5	379.5		0.00%
20-04-18	379.5	379.5	379.5	379.5		0.00%
19-04-18	379.5	379.5	379.5	379.5		0.00%
18-04-18	379.5	379.5	379.5	379.5		0.00%
17-04-18	379.5	379.5	379.5	379.5		0.00%
16-04-18	379.5	379.5	379.5	379.5		0.00%
13-04-18	379.5	379.5	379.5	379.5		0.00%
12-04-18	379.5	379.5	379.5	379.5		0.00%
11-04-18	379.5	379.5	379.5	379.5		0.00%
10-04-18	379.5	379.5	379.5	379.5		0.00%
09-04-18	379.5	379.5	379.5	379.5		0.00%
06-04-18	379.5	379.5	379.5	379.5		0.00%
05-04-18	379.5	379.5	379.5	379.5		0.00%
04-04-18	379.5	379.5	379.5	379.5		0.00%
03-04-18	379.5	379.5	379.5	379.5		0.00%
02-04-18	379.5	379.5	379.5	379.5		0.00%
30-03-18	379.5	379.5	379.5	379.5		0.00%
29-03-18	379.5	379.5	379.5	379.5		0.00%
28-03-18	379.5	379.5	379.5	379.5		0.00%
27-03-18	379.5	379.5	379.5	379.5		0.00%
26-03-18	379.5	379.5	379.5	379.5		0.00%
23-03-18	379.5	379.5	379.5	379.5		0.00%
22-03-18	379.5	379.5	379.5	379.5		0.00%
21-03-18	379.5	379.5	379.5	379.5		0.00%
20-03-18	379.5	379.5	379.5	379.5		0.00%
19-03-18	379.5	379.5	379.5	379.5		0.00%
16-03-18	379.5	379.5	379.5	379.5		0.00%
15-03-18	379.5	379.5	379.5	379.5		0.00%
14-03-18	379.5	379.5	379.5	379.5		0.00%
13-03-18	379.5	379.5	379.5	379.5		0.00%
12-03-18	379.5	379.5	379.5	379.5		0.00%
09-03-18	379.5	379.5	379.5	379.5		0.00%
08-03-18	379.5	379.5	379.5	379.5		0.00%
07-03-18	379.5	379.5	379.5	379.5		0.00%
06-03-18	379.5	379.5	379.5	379.5		0.00%
05-03-18	379.5	379.5	379.5	379.5		0.00%
02-03-18	379.5	379.5	379.5	379.5		0.00%
01-03-18	379.5	379.5	379.5	379.5		0.00%
28-02-18	379.5	379.5	379.5	379.5		0.00%
27-02-18	379.5	379.5	379.5	379.5		0.00%
26-02-18	379.5	379.5	379.5	379.5		0.00%
23-02-18	379.5	379.5	379.5	379.5		0.00%
22-02-18	379.5	379.5	379.5	379.5		0.00%
21-02-18	379.5	379.5	379.5	379.5		0.00%
20-02-18	379.5	379.5	379.5	379.5		0.00%
19-02-18	379.5	379.5	379.5	379.5		0.00%
16-02-18	379.5	379.5	379.5	379.5		0.00%
15-02-18	379.5	379.5	379.5	379.5		0.00%
14-02-18	379.5	379.5	379.5	379.5		0.00%
13-02-18	379.5	379.5	379.5	379.5		0.00%
12-02-18	379.5	379.5	379.5	379.5		0.00%
09-02-18	379.5	379.5	379.5	379.5		0.00%
08-02-18	379.5	379.5	379.5	379.5		0.00%
07-02-18	379.5	379.5	379.5	379.5		0.00%
06-02-18	379.5	379.5	379.5	379.5		0.00%
05-02-18	379.5	379.5	379.5	379.5		0.00%
02-02-18	379.5	379.5	379.5	379.5		0.00%
01-02-18	379.5	379.5	379.5	379.5		0.00%
31-01-18	379.5	379.5	379.5	379.5		0.00%
30-01-18	379.5	379.5	379.5	379.5		0.00%
29-01-18	379.5	379.5	379.5	379.5		0.00%
26-01-18	379.5	379.5	379.5	379.5		0.00%
25-01-18	379.5	379.5	379.5	379.5		0.00%
24-01-18	379.5	379.5	379.5	379.5		0.00%
23-01-18	379.5	379.5	379.5	379.5		0.00%
22-01-18	379.5	379.5	379.5	379.5		0.00%
19-01-18	379.5	379.5	379.5	379.5		0.00%
18-01-18	379.5	379.5	379.5	379.5		0.00%
17-01-18	379.5	379.5	379.5	379.5		0.00%
16-01-18	379.5	379.5	379.5	379.5		0.00%
15-01-18	379.5	379.5	379.5	379.5		0.00%
12-01-18	379.5	379.5	379.5	379.5		0.00%
11-01-18	379.5	379.5	379.5	379.5		0.00%
10-01-18	379.5	379.5	379.5	379.5		0.00%
09-01-18	379.5	379.5	379.5	379.5		0.00%
08-01-18	379.5	379.5	379.5	379.5		0.00%
05-01-18	379.5	379.5	379.5	379.5		0.00%
04-01-18	379.5	379.5	379.5	379.5		0.00%
03-01-18	379.5	379.5	379.5	379.5		0.00%
02-01-18	379.5	379.5	379.5	379.5		0.00%
01-01-18	379.5	379.5	379.5	379.5		0.00%
29-12-17	379.5	379.5	379.5	379.5		0.00%
28-12-17	379.5	379.5	379.5	379.5		0.00%
27-12-17	379.5	379.5	379.5	379.5		0.00%
26-12-17	379.5	379.5	379.5	379.5		0.00%
25-12-17	379.5	379.5	379.5	379.5		0.00%
22-12-17	379.5	379.5	379.5	379.5		0.00%
21-12-17	379.5	379.5	379.5	379.5		0.00%
20-12-17	379.5	379.5	379.5	379.5		0.00%
19-12-17	379.5	379.5	379.5	379.5		0.00%
18-12-17	379.5	379.5	379.5	379.5		0.00%
15-12-17	379.5	379.5	379.5	379.5		0.00%
14-12-17	379.5	379.5	379.5	379.5		0.00%
13-12-17	379.5	379.5	379.5	379.5		0.00%
12-12-17	379.5	379.5	379.5	379.5		0.00%
11-12-17	379.5	379.5	379.5	379.5		0.00%
08-12-17	379.5	379.5	379.5	379.5		0.00%
07-12-17	379.5	379.5	379.5	379.5		0.00%
06-12-17	379.5	379.5	379.5	379.5		0.00%
05-12-17	379.5	379.5	379.5	379.5		0.00%
04-12-17	379.5	379.5	379.5	379.5		0.00%
01-12-17	379.5	379.5	379.5	379.5		0.00%
30-11-17	379.5	379.5	379.5	379.5		0.00%
29-11-17	379.5	379.5	379.5	379.5		0.00%
28-11-17	379.5	379.5	379.5	379.5		0.00%
27-11-17	379.5	379.5	379.5	379.5		0.00%
24-11-17	379.5	379.5	379.5	379.5		0.00%
23-11-17	379.5	379.5	379.5	379.5		0.00%
22-11-17	379.5	379.5	379.5	379.5		0.00%
21-11-17	379.5	379.5	379.5	379.5		0.00%
20-11-17	379.5	379.5	379.5	379.5		0.00%
17-11-17	379.5	379.5	379.5	379.5		0.00%
16-11-17	379.5	379.5	379.5	379.5		0.00%
15-11-17	379.5	379.5	379.5	379.5		0.00%
14-11-17	379.5	379.5	379.5	379.5		0.00%
13-11-17	379.5	379.5	379.5	379.5		0.00%
10-11-17	379.5	379.5	379.5	379.5		0.00%
09-11-17	379.5	379.5	379.5	379.5		0.00%
08-11-17	379.5	379.5	379.5	379.5		0.00%
07-11-17	379.5	379.5	379.5	379.5		0.00%
06-11-17	379.5	379.5	379.5	379.5		0.00%
03-11-17	379.5	379.5	379.5	379.5		0.00%
02-11-17	379.5	379.5	379.5	379.5		0.00%
01-11-17	379.5	379.5	379.5	379.5		0.00%
31-10-17	379.5	379.5	379.5	379.5		0.00%
30-10-17	379.5	379.5	379.5	379.5		0.00%
27-10-17	379.5	379.5	379.5	379.5		0.00%
26-10-17	379.5	379.5	379.5	379.5		0.00%
25-10-17	379.5	379.5	379.5	379.5		0.00%
24-10-17	379.5	379.5	379.5	379.5		0.00%
23-10-17	379.5	379.5	379.5	379.5		0.00%
20-10-17	379.5	379.5	379.5	379.5		0.00%
19-10-17	379.5	379.5	379.5	379.5		0.00%
18-10-17	379.5	379.5	379.5	379.5		0.00%
17-10-17	379.5	379.5	379.5	379.5		0.00%
16-10-17	379.5	379.5	379.5	379.5		0.00%
13-10-17	379.5	379.5	379.5	379.5		0.00%
12-10-17	379.5	379.5	379.5	379.5		0.00%
11-10-17	379.5	379.5	379.5	379.5		0.00%
10-10-17	379.5	379.5	379.5	379.5		0.00%
09-10-17	379.5	379.5	379.5	379.5		0.00%
06-10-17	379.5	379.5	379.5	379.5		0.00%
05-10-17	379.5	379.5	379.5	379.5		0.00%
04-10-17	379.5	379.5	379.5	379.5		0.00%
03-10-17	379.5	379.5	379.5	379.5		0.00%
02-10-17	379.5	379.5	379.5	379.5		0.00%
29-09-17	379.5	379.5	379.5	379.5		0.00%
28-09-17	379.5	379.5	379.5	379.5		0.00%
27-09-17	379.5	379.5	379.5	379.5		0.00%
26-09-17	379.5	379.5	379.5	379.5		0.00%
25-09-17	379.5	379.5	379.5	379.5		0.00%
22-09-17	379.5	379.5	379.5	379.5		0.00%
21-09-17	379.5	379.5	379.5	379.5		0.00%
20-09-17	379.5	379.5	379.5	379.5		0.00%
19-09-17	379.5	379.5	379.5	379.5		0.00%
18-09-17	379.5	379.5	379.5	379.5		0.00%
15-09-17	379.5	379.5	379.5	379.5		0.00%
14-09-17	379.5	379.5	379.5	379.5		0.00%
13-09-17	379.5	379.5	379.5	379.5		0.00%
12-09-17	379.5	379.5	379.5	379.5		0.00%
11-09-17	379.5	379.5	379.5	379.5		0.00%
08-09-17	379.5	379.5	379.5	379.5		0.00%
07-09-17	379.5	379.5	379.5	379.5		0.00%
06-09-17	379.5	379.5	379.5	379.5		0.00%
05-09-17	379.5	379.5	379.5	379.5		0.00%
04-09-17	379.5	379.5	379.5	379.5		0.00%
01-09-17	379.5	379.5	379.5	379.5		0.00%
31-08-17	379.5	379.5	379.5	379.5		0.00%
30-08-17	379.5	379.5	379.5	379.5		0.00%
29-08-17	379.5	379.5	379.5	379.5		0.00%
28-08-17	379.5	379.5	379.5	379.5		0.00%
25-08-17	379.5	379.5	379.5	379.5		0.00%
24-08-17	379.5	379.5	379.5	379.5		0.00%
23-08-17	379.5	379.5	379.5	379.5		0.00%
22-08-17	379.5	379.5	379.5	379.5		0.00%
21-08-17	379.5	379.5	379.5	379.5		0.00%
18-08-17	379.5	379.5	379.5	379.5		0.00%
17-08-17	379.5	379.5	379.5	379.5		0.00%
16-08-17	379.5	379.5	379.5	379.5		0.00%
15-08-17	379.5	379.5	379.5	379.5		0.00%
14-08-17	379.5	379.5	379.5	379.5		0.00%
11-08-17	379.5	379.5	379.5	379.5		0.00%
10-08-17	379.5	379.5	379.5	379.5		0.00%
09-08-17	379.5	379.5	379.5	379.5		0.00%
08-08-17	379.5	379.5	379.5	379.5		0.00%
07-08-17	379.5	379.5	379.5	379.5		0.00%
04-08-17	379.5	379.5	379.5	379.5		0.00%
03-08-17	379.5	379.5	379.5	379.5		0.00%
02-08-17	379.5	379.5	379.5	379.5		0.00%
01-08-17	379.5	379.5	379.5	379.5		0.00%
31-07-17	379.5	379.5	379.5	379.5		0.00%
28-07-17	379.5	379.5	379.5	379.5		0.00%
27-07-17	379.5	379.5	379.5	379.5		0.00%
26-07-17	379.5	379.5	379.5	379.5		0.00%
25-07-17	379.5	379.5	379.5	379.5		0.00%
24-07-17	379.5	379.5	379.5	379.5		0.00%
21-07-17	379.5	379.5	379.5	379.5		0.00%
20-07-17	379.5	379.5	379.5	379.5		0.00%
19-07-17	379.5	379.5	379.5	379.5		0.00%
18-07-17	379.5	379.5	379.5	379.5		0.00%
17-07-17	379.5	379.5	379.5	379.5		0.00%
14-07-17	379.5	379.5	379.5	379.5		0.00%
13-07-17	379.5	379.5	379.5	379.5		0.00%
12-07-17	379.5	379.5	379.5	379.5		0.00%
11-07-17	379.5	379.5	379.5	379.5		0.00%
10-07-17	379.5	379.5	379.5	379.5		0.00%
07-07-17	379.5	379.5	379.5	379.5		0.00%
06-07-17	379.5	379.5	379.5	379.5		0.00%
05-07-17	379.5	379.5	379.5	379.5		0.00%
04-07-17	379.5	379.5	379.5	379.5		0.00%
03-07-17	379.5	379.5	379.5	379.5		0.00%
30-06-17	379.5	379.5	379.5	379.5		0.00%
29-06-17	379.5	379.5	379.5	379.5		0.00%
28-06-17	379.5	379.5	379.5	379.5		0.00%
27-06-17	379.5	379.5	379.5	379.5		0.00%
26-06-17	379.5	379.5	379.5	379.5		0.00%
23-06-17	379.5	379.5	379.5	379.5		0.00%
22-06-17	379.5	379.5	379.5	379.5		0.00%
21-06-17	379.5	379.5	379.5	379.5		0.00%
20-06-17	379.5	379.5	379.5	379.5		0.00%
19-06-17	379.5	379.5	379.5	379.5		0.00%
16-06-17	379.5	379.5	379.5	379.5		0.00%
15-06-17	379.5	379.5	379.5	379.5		0.00%
14-06-17	379.5	379.5	379.5	379.5		0.00%
13-06-17	379.5	379.5	379.5	379.5		0.00%
12-06-17	379.5	379.5	379.5	379.5		0.00%
09-06-17	379.5	379.5	379.5	379.5		0.00%
08-06-17	379.5	379.5	379.5	379.5		0.00%
07-06-17	379.5	379.5	379.5	379.5		0.00%
06-06-17	379.5	379.5	379.5	379.5		0.00%
05-06-17	379.5	379.5	379.5	379.5		0.00%
02-06-17	379.5	379.5	379.5	379.5		0.00%
01-06-17	379.5	379.5	379.5	379.5		0.00%
31-05-17	379.5	379.5	379.5	379.5		0.00%
30-05-17	379.5	379.5	379.5	379.5		0.00%
29-05-17	379.5	379.5	379.5	379.5		0.00%
26-05-17	379.5	379.5	379.5	379.5		0.00%
25-05-17	379.5	379.5	379.5	379.5		0.00%
24-05-17	379.5	379.5	379.5	379.5		0.00%
23-05-17	379.5	379.5	379.5	379.5		0.00%
22-05-17	379.5	379.5	379.5	379.5		0.00%
19-05-17	379.5	379.5	379.5	379.5		0.00%
18-05-17	379.5	379.5	379.5	379.5		0.00%
17-05-17	379.5	379.5	379.5	379.5		0.00%
16-05-17	379.5	379.5	379.5	379.5		0.00%
15-05-17	379.5	379.5	379.5	379.5		0.00%
12-05-17	379.5	379.5	379.5	379.5		0.00%
11-05-17	379.5	379.5	379.5	379.5		0.00%
10-05-17	379.5	379.5	379.5	379.5		0.00%
09-05-17	379.5	379.5	379.5	379.5		0.00%
08-05-17	379.5	379.5	379.5	379.5		0.00%
05-05-17	379.5	379.5	379.5	379.5		0.00%
04-05-17	379.5	379.5	379.5	379.5		0.00%
03-05-17	379.5	379.5	379.5	379.5		0.00%
02-05-17	379.5	379.5	379.5	379.5		0.00%
01-05-17	379.5	379.5	379.5	379.5		0.00%
28-04-17	379.5	379.5	379.5	379.5		0.00%
27-04-17	379.5	379.5	379.5	379.5		0.00%
26-04-17	379.5	379.5	379.5	379.5		0.00%
25-04-17	379.5	379.5	379.5	379.5		0.00%
24-04-17	379.5	379.5	379.5	379.5		0.00%
21-04-17	379.5	379.5	379.5	379.5		0.00%
20-04-17	379.5	379.5	379.5	379.5		0.00%
19-04-17	379.5	379.5	379.5	379.5		0.00%
18-04-17	379.5	379.5	379.5	379.5		0.00%
17-04-17	379.5	379.5	379.5	379.5		0.00%
14-04-17	379.5	379.5	379.5	379.5		0.00%
13-04-17	379.5	379.5	379.5	379.5		0.00%
12-04-17	379.5	379.5	379.5	379.5		0.00%
11-04-17	379.5	379.5	379.5	379.5		0.00%
10-04-17	379.5	379.5	379.5	379.5		0.00%
07-04-17	379.5	379.5	379.5	379.5		0.00%
06-04-17	379.5	379.5	379.5	379.5		0.00%
05-04-17	379.5	379.5	379.5	379.5		0.00%
04-04-17	379.5	379.5	379.5	379.5		0.00%
03-04-17	379.5	379.5	379.5	379.5		0.00%
31-03-17	379.5	379.5	379.5	379.5		0.00%
30-03-17	379.5	379.5	379.5	379.5		0.00%
29-03-17	379.5	379.5	379.5	379.5		0.00%
28-03-17	379.5	379.5	379.5	379.5		0.00%
27-03-17	379.5	379.5	379.5	379.5		0.00%
24-03-17	379.5	379.5	379.5	379.5		0.00%
23-03-17	379.5	379.5	379.5	379.5		0.00%
22-03-17	379.5	379.5	379.5	379.5		0.00%
21-03-17	379.5	379.5	379.5	379.5		0.00%
20-03-17	379.5	379.5	379.5	379.5		0.00%
17-03-17	379.5	379.5	379.5	379.5		0.00%
16-03-17	379.5	379.5	379.5	379.5		0.00%
15-03-17	379.5	379.5	379.5	379.5		0.00%
14-03-17	379.5	379.5	379.5	379.5		0.00%
13-03-17	379.5	379.5	379.5	379.5		0.00%
10-03-17	379.5	379.5	379.5	379.5		0.00%
09-03-17	379.5	379.5	379.5	379.5		0.00%
08-03-17	379.5	379.5	379.5	379.5		0.00%
07-03-17	379.5	379.5	379.5	379.5		0.00%
06-03-17	379.5	379.5	379.5	379.5		0.00%
03-03-17	379.5	379.5	379.5	379.5		0.00%
02-03-17	379.5	379.5	379.5	379.5		0.00%
01-03-17	379.5	379.5	379.5	379.5		0.00%
28-02-17	379.5	379.5	379.5	379.5		0.00%
27-02-17	379.5	379.5	379.5	379.5		0.00%
24-02-17	379.5	379.5	379.5	379.5		0.00%
23-02-17	379.5	379.5	379.5	379.5		0.00%
22-02-17	379.5	379.5	379.5	379.5		0.00%
21-02-17	379.5	379.5	379.5	379.5		0.00%
20-02-17	379.5	379.5	379.5	379.5		0.00%
17-02-17	379.5	379.5	379.5	379.5		0.00%
16-02-17	379.5	379.5	379.5	379.5		0.00%
15-02-17	379.5	379.5	379.5	379.5		0.00%
14-02-17	379.5	379.5	379.5	379.5		0.00%
13-02-17	379.5	379.5	379.5	379.5		0.00%
10-02-17	379.5	379.5	379.5	379.5		0.00%
09-02-17	379.5	379.5	379.5	379.5		0.00%
08-02-17	379.5	379.5	379.5	379.5		0.00%
07-02-17	379.5	379.5	379.5	379.5		0.00%
06-02-17	379.5	379.5	379.5	379.5		0.00%
03-02-17	379.5	379.5	379.5	379.5		0.00%
02-02-17	379.5	379.5	379.5	379.5		0.00%
01-02-17	379.5	379.5	379.5	379.5		0.00%
